session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,disabled,NECO,19,13,13,5,5,5,68.4211,38.4615,100.0,100.0
2022/2023,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,disabled,WAEC,27,19,15,6,4,4,70.3704,40.0,66.6667,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,all,NABTEB,121,90,68,27,21,18,74.3802,39.7059,77.7778,85.7143
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,all,NECO,211,140,107,41,39,37,66.3507,38.3178,95.122,94.8718
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,all,WAEC,275,198,146,57,41,37,72.0,39.0411,71.9298,90.2439
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,disabled,NABTEB,16,12,7,3,4,5,75.0,42.8571,133.3333,125.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,disabled,NECO,21,14,9,3,4,5,66.6667,33.3333,133.3333,125.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,disabled,WAEC,30,22,15,6,3,4,73.3333,40.0,50.0,133.3333
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,all,NABTEB,122,90,74,29,23,19,73.7705,39.1892,79.3103,82.6087
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,all,NECO,237,157,132,51,47,40,66.2447,38.6364,92.1569,85.1064
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,all,WAEC,264,189,148,57,48,44,71.5909,38.5135,84.2105,91.6667
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,disabled,NABTEB,14,10,7,3,5,5,71.4286,42.8571,166.6667,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,disabled,NECO,23,15,13,5,5,5,65.2174,38.4615,100.0,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,disabled,WAEC,27,19,15,6,4,4,70.3704,40.0,66.6667,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,all,NABTEB,159,118,90,34,25,23,74.2138,37.7778,73.5294,92.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,all,NECO,347,231,183,70,61,55,66.5706,38.2514,87.1429,90.1639
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,all,WAEC,405,291,212,82,69,62,71.8519,38.6792,84.1463,89.8551
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,disabled,NABTEB,19,14,11,4,4,5,73.6842,36.3636,100.0,125.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,disabled,NECO,41,27,22,8,9,9,65.8537,36.3636,112.5,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,disabled,WAEC,46,33,24,9,7,7,71.7391,37.5,77.7778,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,all,NABTEB,155,115,92,35,28,24,74.1935,38.0435,80.0,85.7143
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,all,NECO,299,199,173,66,60,55,66.5552,38.1503,90.9091,91.6667
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,all,WAEC,377,271,213,82,59,56,71.8833,38.4977,71.9512,94.9153
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,disabled,NABTEB,18,13,11,4,5,5,72.2222,36.3636,125.0,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,disabled,NECO,35,23,19,7,5,5,65.7143,36.8421,71.4286,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,disabled,WAEC,43,31,21,8,4,4,72.093,38.0952,50.0,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,all,NABTEB,86,64,43,17,13,14,74.4186,39.5349,76.4706,107.6923
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,all,NECO,166,110,92,35,30,28,66.2651,38.0435,85.7143,93.3333
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,all,WAEC,215,154,115,45,38,37,71.6279,39.1304,84.4444,97.3684
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,disabled,NABTEB,16,12,7,3,4,5,75.0,42.8571,133.3333,125.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,disabled,NECO,21,14,13,5,4,5,66.6667,38.4615,80.0,125.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,disabled,WAEC,25,18,12,5,3,4,72.0,41.6667,60.0,133.3333
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,all,NABTEB,104,77,64,25,23,19,74.0385,39.0625,92.0,82.6087
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,all,NECO,175,116,104,40,37,35,66.2857,38.4615,92.5,94.5946
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,all,WAEC,248,178,145,56,45,40,71.7742,38.6207,80.3571,88.8889
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,disabled,NABTEB,14,10,7,3,5,5,71.4286,42.8571,166.6667,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,disabled,NECO,23,15,13,5,5,5,65.2174,38.4615,100.0,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,disabled,WAEC,31,22,15,6,4,4,70.9677,40.0,66.6667,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Female,all,NABTEB,157,117,82,32,26,23,74.5223,39.0244,81.25,88.4615
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Female,all,NECO,281,187,143,55,47,42,66.548,38.4615,85.4545,89.3617
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Female,all,WAEC,330,237,170,66,49,44,71.8182,38.8235,74.2424,89.7959
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Female,disabled,NABTEB,16,12,7,3,5,5,75.0,42.8571,166.6667,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Female,disabled,NECO,33,22,16,6,4,5,66.6667,37.5,66.6667,125.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Female,disabled,WAEC,38,27,18,7,4,4,71.0526,38.8889,57.1429,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Male,all,NABTEB,145,108,78,30,23,19,74.4828,38.4615,76.6667,82.6087
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Male,all,NECO,252,168,145,56,51,50,66.6667,38.6207,91.0714,98.0392
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Male,all,WAEC,338,243,186,72,56,48,71.8935,38.7097,77.7778,85.7143
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Male,disabled,NABTEB,15,11,7,3,5,5,73.3333,42.8571,166.6667,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Male,disabled,NECO,27,18,16,6,5,5,66.6667,37.5,83.3333,100.0
2022/2023,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Male,disabled,WAEC,35,25,18,7,4,4,71.4286,38.8889,57.1429,100.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Female,all,NABTEB,102,76,54,21,17,14,74.5098,38.8889,80.9524,82.3529
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Female,all,NECO,182,121,94,36,38,37,66.4835,38.2979,105.5556,97.3684
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Female,all,WAEC,220,158,121,47,42,37,71.8182,38.843,89.3617,88.0952
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Female,disabled,NABTEB,16,12,7,3,4,5,75.0,42.8571,133.3333,125.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Female,disabled,NECO,17,11,9,3,4,5,64.7059,33.3333,133.3333,125.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Female,disabled,WAEC,21,15,12,5,4,4,71.4286,41.6667,80.0,100.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Male,all,NABTEB,105,78,60,23,23,19,74.2857,38.3333,100.0,82.6087
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Male,all,NECO,183,122,103,39,37,35,66.6667,37.8641,94.8718,94.5946
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Male,all,WAEC,236,170,133,51,48,44,72.0339,38.3459,94.1176,91.6667
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Male,disabled,NABTEB,15,11,7,3,5,5,73.3333,42.8571,166.6667,100.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Male,disabled,NECO,16,11,9,3,5,5,68.75,33.3333,166.6667,100.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Male,disabled,WAEC,19,14,9,3,4,4,73.6842,33.3333,133.3333,100.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Female,all,NABTEB,140,104,75,29,21,18,74.2857,38.6667,72.4138,85.7143
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Female,all,NECO,306,204,171,66,60,56,66.6667,38.5965,90.9091,93.3333
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Female,all,WAEC,351,252,191,73,62,55,71.7949,38.2199,84.9315,88.7097
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Female,disabled,NABTEB,19,14,11,4,4,5,73.6842,36.3636,100.0,125.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Female,disabled,NECO,37,25,19,7,4,5,67.5676,36.8421,57.1429,125.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Female,disabled,WAEC,51,37,27,10,7,7,72.549,37.037,70.0,100.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Male,all,NABTEB,159,118,89,34,28,24,74.2138,38.2022,82.3529,85.7143
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Male,all,NECO,366,243,214,83,78,70,66.3934,38.785,93.9759,89.7436
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Male,all,WAEC,415,298,248,96,84,75,71.8072,38.7097,87.5,89.2857
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Male,disabled,NABTEB,22,16,11,4,5,5,72.7273,36.3636,125.0,100.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Male,disabled,NECO,47,31,25,10,9,10,65.9574,40.0,90.0,111.1111
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Male,disabled,WAEC,54,39,29,11,7,8,72.2222,37.931,63.6364,114.2857
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Female,all,NABTEB,117,87,57,22,21,18,74.359,38.5965,95.4545,85.7143
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Female,all,NECO,252,168,130,50,38,37,66.6667,38.4615,76.0,97.3684
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Female,all,WAEC,326,234,167,65,51,48,71.7791,38.9222,78.4615,94.1176
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Female,disabled,NABTEB,16,12,7,3,4,5,75.0,42.8571,133.3333,125.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Female,disabled,NECO,25,17,13,5,4,5,68.0,38.4615,80.0,125.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Female,disabled,WAEC,34,24,18,7,3,4,70.5882,38.8889,42.8571,133.3333
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Male,all,NABTEB,134,100,74,29,19,19,74.6269,39.1892,65.5172,100.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Male,all,NECO,272,181,154,59,51,45,66.5441,38.3117,86.4407,88.2353
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Male,all,WAEC,365,262,201,77,56,48,71.7808,38.3085,72.7273,85.7143
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Male,disabled,NABTEB,15,11,7,3,5,5,73.3333,42.8571,166.6667,100.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Male,disabled,NECO,31,21,16,6,5,5,67.7419,37.5,83.3333,100.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Male,disabled,WAEC,39,28,21,8,4,4,71.7949,38.0952,50.0,100.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Female,all,NABTEB,129,96,71,28,25,23,74.4186,39.4366,89.2857,92.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Female,all,NECO,211,140,124,48,47,42,66.3507,38.7097,97.9167,89.3617
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Female,all,WAEC,313,224,176,68,62,59,71.5655,38.6364,91.1765,95.1613
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Female,disabled,NABTEB,16,12,7,3,4,5,75.0,42.8571,133.3333,125.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Female,disabled,NECO,29,19,16,6,4,5,65.5172,37.5,66.6667,125.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Female,disabled,WAEC,38,27,21,8,7,7,71.0526,38.0952,87.5,100.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Male,all,NABTEB,105,78,60,23,19,15,74.2857,38.3333,82.6087,78.9474
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Male,all,NECO,194,129,110,42,42,40,66.4948,38.1818,100.0,95.2381
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Male,all,WAEC,283,203,163,63,59,56,71.7314,38.6503,93.6508,94.9153
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Male,disabled,NABTEB,15,11,7,3,5,5,73.3333,42.8571,166.6667,100.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Male,disabled,NECO,27,18,16,6,5,5,66.6667,37.5,83.3333,100.0
2022/2023,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Male,disabled,WAEC,39,28,24,9,7,8,71.7949,37.5,77.7778,114.2857
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Female,all,NABTEB,153,114,78,30,21,18,74.5098,38.4615,70.0,85.7143
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Female,all,NECO,269,179,143,55,47,42,66.5428,38.4615,85.4545,89.3617
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Female,all,WAEC,393,282,206,79,66,59,71.7557,38.3495,83.5443,89.3939
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Female,disabled,NABTEB,16,12,7,3,4,5,75.0,42.8571,133.3333,125.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Female,disabled,NECO,25,17,13,5,4,5,68.0,38.4615,80.0,125.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Female,disabled,WAEC,38,27,21,8,7,7,71.0526,38.0952,87.5,100.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Male,all,NABTEB,167,124,95,37,28,24,74.2515,38.9474,75.6757,85.7143
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Male,all,NECO,280,186,154,59,56,50,66.4286,38.3117,94.9153,89.2857
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Male,all,WAEC,396,284,222,86,59,56,71.7172,38.7387,68.6047,94.9153
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Male,disabled,NABTEB,15,11,7,3,5,5,73.3333,42.8571,166.6667,100.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Male,disabled,NECO,27,18,13,5,5,5,66.6667,38.4615,100.0,100.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Male,disabled,WAEC,35,25,18,7,4,4,71.4286,38.8889,57.1429,100.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Female,all,NABTEB,206,153,115,44,34,32,74.2718,38.2609,77.2727,94.1176
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Female,all,NECO,344,229,190,74,65,60,66.5698,38.9474,87.8378,92.3077
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Female,all,WAEC,440,315,244,94,83,77,71.5909,38.5246,88.2979,92.7711
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Female,disabled,NABTEB,23,17,11,4,4,5,73.913,36.3636,100.0,125.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Female,disabled,NECO,50,33,25,10,9,9,66.0,40.0,90.0,100.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Female,disabled,WAEC,55,39,28,11,7,7,70.9091,39.2857,63.6364,100.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Male,all,NABTEB,213,159,123,47,32,29,74.6479,38.2114,68.0851,90.625
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Male,all,NECO,385,256,210,81,83,75,66.4935,38.5714,102.4691,90.3614
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Male,all,WAEC,492,354,289,111,99,95,71.9512,38.4083,89.1892,95.9596
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Male,disabled,NABTEB,25,19,14,5,5,5,76.0,35.7143,100.0,100.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Male,disabled,NECO,47,31,25,10,9,10,65.9574,40.0,90.0,111.1111
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Male,disabled,WAEC,58,42,29,11,7,8,72.4138,37.931,63.6364,114.2857
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Female,all,NABTEB,90,67,46,18,13,14,74.4444,39.1304,72.2222,107.6923
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Female,all,NECO,149,99,82,31,30,28,66.443,37.8049,96.7742,93.3333
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Female,all,WAEC,232,166,124,48,39,33,71.5517,38.7097,81.25,84.6154
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Female,disabled,NABTEB,16,12,7,3,4,5,75.0,42.8571,133.3333,125.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Female,disabled,NECO,17,11,9,3,4,5,64.7059,33.3333,133.3333,125.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Female,disabled,WAEC,21,15,12,5,4,4,71.4286,41.6667,80.0,100.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Male,all,NABTEB,87,65,49,19,19,15,74.7126,38.7755,100.0,78.9474
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Male,all,NECO,137,91,72,27,28,25,66.4234,37.5,103.7037,89.2857
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Male,all,WAEC,225,162,130,51,45,40,72.0,39.2308,88.2353,88.8889
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Male,disabled,NABTEB,15,11,7,3,5,5,73.3333,42.8571,166.6667,100.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Male,disabled,NECO,16,11,6,2,5,5,68.75,33.3333,250.0,100.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Male,disabled,WAEC,23,17,12,5,4,4,73.913,41.6667,80.0,100.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Female,all,NABTEB,172,128,89,35,25,23,74.4186,39.3258,71.4286,92.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Female,all,NECO,323,215,168,65,56,51,66.5635,38.6905,86.1538,91.0714
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Female,all,WAEC,410,294,209,81,56,52,71.7073,38.756,69.1358,92.8571
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Female,disabled,NABTEB,16,12,7,3,4,5,75.0,42.8571,133.3333,125.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Female,disabled,NECO,29,19,13,5,4,5,65.5172,38.4615,80.0,125.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Female,disabled,WAEC,34,24,18,7,4,4,70.5882,38.8889,57.1429,100.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Male,all,NABTEB,160,119,85,33,28,24,74.375,38.8235,84.8485,85.7143
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Male,all,NECO,346,231,195,75,56,50,66.763,38.4615,74.6667,89.2857
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Male,all,WAEC,407,292,234,90,63,60,71.7445,38.4615,70.0,95.2381
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Male,disabled,NABTEB,15,11,7,3,5,5,73.3333,42.8571,166.6667,100.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Male,disabled,NECO,31,21,16,6,5,5,67.7419,37.5,83.3333,100.0
2022/2023,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Male,disabled,WAEC,39,28,21,8,4,4,71.7949,38.0952,50.0,100.0
2022/2023,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Female,all,NABTEB,78,58,39,15,17,18,74.359,38.4615,113.3333,105.8824
2022/2023,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Female,all,NECO,141,93,79,30,30,28,65.9574,37.9747,100.0,93.3333
2022/2023,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Female,all,WAEC,207,149,121,47,44,41,71.9807,38.843,93.617,93.1818
2022/2023,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Female,disabled,NABTEB,16,12,7,3,4,5,75.0,42.8571,133.3333,125.0
2022/2023,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Female,disabled,NECO,17,11,9,3,4,5,64.7059,33.3333,133.3333,125.0
2022/2023,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Female,disabled,WAEC,21,15,12,5,3,4,71.4286,41.6667,60.0,133.3333
2022/2023,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Male,all,NABTEB,84,62,46,18,14,15,73.8095,39.1304,77.7778,107.1429
2022/2023,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Male,all,NECO,159,106,91,35,33,30,66.6667,38.4615,94.2857,90.9091
2022/2023,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Male,all,WAEC,194,140,118,46,41,40,72.1649,38.9831,89.1304,97.561
2022/2023,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Male,disabled,NABTEB,15,11,7,3,5,5,73.3333,42.8571,166.6667,100.0
